Datum;Zeitstempel;ObisCode;Wert;Status
04.01.2024 10:30:00 +01:00;1704360600;01.05.2000;120.6;Normal
04.01.2024 10:45:00 +01:00;1704361500;01.05.2000;100.8;Normal
04.01.2024 11:00:00 +01:00;1704362400;01.05.2000;114.6;Normal
04.01.2024 11:15:00 +01:00;1704363300;01.05.2000;126;Normal
04.01.2024 11:30:00 +01:00;1704364200;01.05.2000;141.6;Normal
04.01.2024 11:45:00 +01:00;1704365100;01.05.2000;141.6;Normal
04.01.2024 12:00:00 +01:00;1704366000;01.05.2000;136.2;Normal
04.01.2024 12:15:00 +01:00;1704366900;01.05.2000;135.6;Normal
04.01.2024 12:30:00 +01:00;1704367800;01.05.2000;192.6;Normal
04.01.2024 12:45:00 +01:00;1704368700;01.05.2000;148.2;Normal
04.01.2024 13:00:00 +01:00;1704369600;01.05.2000;150;Normal
04.01.2024 13:15:00 +01:00;1704370500;01.05.2000;152.4;Normal
04.01.2024 13:30:00 +01:00;1704371400;01.05.2000;129;Normal
04.01.2024 13:45:00 +01:00;1704372300;01.05.2000;108;Normal
04.01.2024 14:00:00 +01:00;1704373200;01.05.2000;108;Normal
04.01.2024 14:15:00 +01:00;1704374100;01.05.2000;130.8;Normal
04.01.2024 14:30:00 +01:00;1704375000;01.05.2000;129;Normal
04.01.2024 14:45:00 +01:00;1704375900;01.05.2000;124.8;Normal
04.01.2024 15:00:00 +01:00;1704376800;01.05.2000;126.6;Normal
04.01.2024 15:15:00 +01:00;1704377700;01.05.2000;129;Normal
04.01.2024 15:30:00 +01:00;1704378600;01.05.2000;125.4;Normal
04.01.2024 15:45:00 +01:00;1704379500;01.05.2000;131.4;Normal
04.01.2024 16:00:00 +01:00;1704380400;01.05.2000;135.6;Normal
04.01.2024 16:15:00 +01:00;1704381300;01.05.2000;137.4;Normal
04.01.2024 16:30:00 +01:00;1704382200;01.05.2000;148.2;Normal
04.01.2024 16:45:00 +01:00;1704383100;01.05.2000;154.2;Normal
04.01.2024 17:00:00 +01:00;1704384000;01.05.2000;161.4;Normal
04.01.2024 17:15:00 +01:00;1704384900;01.05.2000;177.6;Normal
04.01.2024 17:30:00 +01:00;1704385800;01.05.2000;182.4;Normal
04.01.2024 17:45:00 +01:00;1704386700;01.05.2000;195;Normal
04.01.2024 18:00:00 +01:00;1704387600;01.05.2000;176.4;Normal
04.01.2024 18:15:00 +01:00;1704388500;01.05.2000;160.2;Normal
04.01.2024 18:30:00 +01:00;1704389400;01.05.2000;168.6;Normal
04.01.2024 18:45:00 +01:00;1704390300;01.05.2000;177;Normal
04.01.2024 19:00:00 +01:00;1704391200;01.05.2000;179.4;Normal
04.01.2024 19:15:00 +01:00;1704392100;01.05.2000;192;Normal
04.01.2024 19:30:00 +01:00;1704393000;01.05.2000;210.6;Normal
04.01.2024 19:45:00 +01:00;1704393900;01.05.2000;215.4;Normal
04.01.2024 20:00:00 +01:00;1704394800;01.05.2000;217.8;Normal
